state,session,chamber,bill_id,date,action,actor,type
ak,27,lower,HB 106,2011-04-15 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,27,lower,HB 106,2011-04-15 00:00:00,HERRON NOTICE OF RECONSIDERATION,lower,other
ak,27,lower,HB 106,2011-04-15 00:00:00,RECON TAKEN UP SAME DAY UC,lower,other
ak,27,lower,HB 106,2011-04-15 00:00:00,PASSED ON RECONSIDERATION Y40,lower,bill:passed
ak,27,lower,HB 106,2011-04-15 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,27,lower,HB 106,2011-04-15 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HB 106,2011-04-15 00:00:00,VERSION: CSHB 106(FIN),lower,other
ak,27,lower,HB 106,2011-04-16 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,27,lower,HB 106,2011-04-16 00:00:00,Referred to Finance,upper,committee:referred
ak,27,lower,HB 106,2011-04-18 00:00:00,SPECIAL SESSION BILL,lower,other
ak,27,lower,HB 106,2011-04-18 00:00:00,SPECIAL SESSION BILL,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,FIN RPT SCS 2DP 4NR SAME TITLE,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,"FIN Do Pass: OLSON, ELLIS",upper,committee:passed
ak,27,lower,HB 106,2011-05-13 00:00:00,"FIN No Recommendation: HOFFMAN, STEDMAN, THOMAS, EGAN",upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,Fiscal Note 7: (Environmental Conservation ),upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,Fiscal Note 8: (Environmental Conservation ),upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,FN10: (S.FIN/DNR),upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,RULES TO CALENDAR 5/13/2011,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,Read the second time,upper,bill:reading:2
ak,27,lower,HB 106,2011-05-13 00:00:00,FIN SCS ADOPTED Y13 N5 E2,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,Read the third time SCS CSHB 106(FIN),upper,bill:reading:3
ak,27,lower,HB 106,2011-05-13 00:00:00,PASSED Y13 N5 E2,upper,bill:passed
ak,27,lower,HB 106,2011-05-13 00:00:00,EFFECTIVE DATE(S) ADOPTED Y18 N- E2,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,OLSON NOTICE OF RECONSIDERATION,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,RECON TAKEN UP SAME DAY UC,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,PASSED ON RECONSIDERATION Y18 N- E2,upper,bill:passed
ak,27,lower,HB 106,2011-05-13 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,TRANSMITTED TO (H) AS AMENDED,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,VERSION: SCS CSHB 106(FIN),upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,HELD UNDER UNFINISHED BUSINESS,lower,other
ak,27,lower,HB 106,2011-05-13 00:00:00,FAILED CONCUR (S) AM Y17 N20 E3,lower,other
ak,27,lower,HB 106,2011-05-13 00:00:00,CONFERENCE COMMITTEE APPOINTED,lower,other
ak,27,lower,HB 106,2011-05-13 00:00:00,"JOHNSON (CHAIR), HERRON, KERTTULA",lower,other
ak,27,lower,HB 106,2011-05-13 00:00:00,RECEDE MESSAGE READ AND TAKEN UP,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,FAILED RECEDE (S) AM Y3 N14 E3,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,CONFERENCE COMMITTEE APPOINTED,upper,other
ak,27,lower,HB 106,2011-05-13 00:00:00,"OLSON (CHAIR), WIELECHOWSKI, KOOKESH",upper,other
ak,27,lower,HB 106,2011-05-14 00:00:00,LIMITED POWERS FREE CONFERENCE GRANTED,lower,other
ak,27,lower,HB 106,2011-05-14 00:00:00,CC REPORT: CCS HB 106,lower,other
ak,27,lower,HB 106,2011-05-14 00:00:00,Fiscal Note 7: (Environmental Conservation ),lower,other
ak,27,lower,HB 106,2011-05-14 00:00:00,Fiscal Note 8: (Environmental Conservation ),lower,other
ak,27,lower,HB 106,2011-05-14 00:00:00,FN10: (S.FIN/DNR),lower,other
ak,27,lower,HB 106,2011-05-14 00:00:00,CC REPORT FAILED Y20 N15 E5,lower,other
ak,27,lower,HB 106,2011-05-14 00:00:00,RESCIND ACTION FAILING TO ADOPT CC RPT UC,lower,other
ak,27,lower,HB 106,2011-05-14 00:00:00,CC REPORT FAILED Y20 N15 E5,lower,other
ak,27,lower,HB 106,2011-05-14 00:00:00,LIMITED POWERS FREE CONFERENCE GRANTED,upper,other
ak,27,lower,HB 106,2011-05-14 00:00:00,CC REPORT READ AND TAKEN UP,upper,other
ak,27,lower,HB 106,2011-05-14 00:00:00,CC RPT ADPTD Y14 N4 E2 CCS HB 106,upper,other
ak,27,lower,HB 106,2011-05-14 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 106,2011-05-14 00:00:00,ENGROSSED CCS HB 106(FLD H),lower,other
ak,27,lower,HB 106,2011-06-27 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 6/3/11,lower,other
ak,27,lower,HB 106,2011-06-27 00:00:00,FN(S) ATTACHED TO APPROP. BILL HB 108,lower,other
ak,27,lower,HB 106,2011-06-27 00:00:00,Fiscal Note 7: (Environmental Conservation ),lower,other
ak,27,lower,HB 106,2011-06-27 00:00:00,Fiscal Note 8: (Environmental Conservation ),lower,other
ak,27,lower,HB 106,2011-06-27 00:00:00,FN10: (S.FIN/DNR),lower,other
ak,27,lower,HB 106,2011-10-07 00:00:00,PERMANENTLY FILED IN THE (H),lower,other
ak,27,lower,HB 107,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 107,2011-01-18 00:00:00,Referred to Finance,lower,committee:referred
ak,27,lower,HB 107,2011-01-18 00:00:00,GOVERNOR'S TRANSMITTAL LETTER,lower,other
ak,27,lower,HB 107,2011-01-18 00:00:00,Referred to Finance,lower,committee:referred
ak,27,lower,HB 108,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 108,2011-01-18 00:00:00,Referred to Finance,lower,committee:referred
ak,27,lower,HB 108,2011-01-18 00:00:00,GOVERNOR'S TRANSMITTAL LETTER,lower,other
ak,27,lower,HB 108,2011-03-09 00:00:00,FIN RPT CS(FIN) NT 11DP,lower,other
ak,27,lower,HB 108,2011-03-09 00:00:00,"FIN Do Pass: FAIRCLOUGH, GARA, T.WILSON, GUTTENBERG, JOULE, NEUMAN, COSTELLO, EDGMON,",lower,committee:passed
ak,27,lower,HB 108,2011-03-09 00:00:00,"DOOGAN, STOLTZE, THOMAS",lower,other
ak,27,lower,HB 108,2011-03-09 00:00:00,RULES TO CALENDAR 3/9/2011,lower,other
ak,27,lower,HB 108,2011-03-09 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HB 108,2011-03-09 00:00:00,FIN CS ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HB 108,2011-03-09 00:00:00,ADVANCED TO THIRD READING 3/10 CALENDAR,lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,Read the third time CSHB 108(FIN),lower,bill:reading:3
ak,27,lower,HB 108,2011-03-10 00:00:00,RETURN TO SECOND FOR AM 1 & ALL AMS UC,lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,AM NO 1 FAILED Y11 N27 E1 A1,lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,AM NO 2 FAILED Y10 N28 E1 A1,lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,AM NO 3 FAILED Y10 N29 E1,lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,AM NO 4 FAILED Y11 N28 E1,lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,AUTOMATICALLY IN THIRD READING,lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,PASSED Y36 N3 E1,lower,bill:passed
ak,27,lower,HB 108,2011-03-10 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HB 108,2011-03-10 00:00:00,VERSION: CSHB 108(FIN),lower,other
ak,27,lower,HB 108,2011-03-11 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,27,lower,HB 108,2011-03-11 00:00:00,Referred to Finance,upper,committee:referred
ak,27,lower,HB 108,2011-03-28 00:00:00,FIN RPT SCS 6DP SAME TITLE,upper,other
ak,27,lower,HB 108,2011-03-28 00:00:00,"FIN Do Pass: STEDMAN, HOFFMAN, THOMAS, EGAN, OLSON, ELLIS",upper,committee:passed
ak,27,lower,HB 108,2011-03-30 00:00:00,RULES TO CALENDAR 3/30/2011,upper,other
ak,27,lower,HB 108,2011-03-30 00:00:00,Read the second time,upper,bill:reading:2
ak,27,lower,HB 108,2011-03-30 00:00:00,FIN SCS ADOPTED UNAN CONSENT,upper,other
ak,27,lower,HB 108,2011-03-30 00:00:00,ADVANCED TO THIRD READING 4/1 CALENDAR,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,Read the third time SCS CSHB 108(FIN),upper,bill:reading:3
ak,27,lower,HB 108,2011-04-01 00:00:00,RETURN TO SECOND FOR AM 1 UNAN CONSENT,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,AM NO 1 FAILED Y5 N15,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,RETURN TO SECOND FOR AM 2 UNAN CONSENT,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,AM NO 2 FAILED Y4 N16,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,RETURN TO SECOND FOR AM 3 UNAN CONSENT,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,AM NO 3 ADOPTED UNAN CONSENT,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,RETURN TO SECOND FOR AM 4 UNAN CONSENT,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,AM NO 4 ADOPTED UNAN CONSENT,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,AUTOMATICALLY IN THIRD READING,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,27,lower,HB 108,2011-04-01 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,HOFFMAN NOTICE OF RECONSIDERATION,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,RECON TAKEN UP SAME DAY UC,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,PASSED ON RECONSIDERATION Y20 N-,upper,bill:passed
ak,27,lower,HB 108,2011-04-01 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,TRANSMITTED TO (H) AS AMENDED,upper,other
ak,27,lower,HB 108,2011-04-01 00:00:00,VERSION: SCS CSHB 108(FIN) AM S,upper,other
ak,27,lower,HB 108,2011-04-04 00:00:00,HELD UNDER UNFINISHED BUSINESS,lower,other
ak,27,lower,HB 108,2011-04-05 00:00:00,FAILED CONCUR (S) AM N38 E2,lower,other
ak,27,lower,HB 108,2011-04-05 00:00:00,CONFERENCE COMMITTEE APPOINTED,lower,other
ak,27,lower,HB 108,2011-04-05 00:00:00,"THOMAS (CHAIR), STOLTZE, GARA",lower,other
ak,27,lower,HB 108,2011-04-06 00:00:00,RECEDE MESSAGE READ AND TAKEN UP,upper,other
ak,27,lower,HB 108,2011-04-06 00:00:00,FAILED RECEDE (S) AM Y- N19 A1,upper,other
ak,27,lower,HB 108,2011-04-06 00:00:00,CONFERENCE COMMITTEE APPOINTED,upper,other
ak,27,lower,HB 108,2011-04-06 00:00:00,"HOFFMAN (CHAIR), STEDMAN, THOMAS",upper,other
ak,27,lower,HB 108,2011-04-09 00:00:00,LIMITED POWERS FREE CONFERENCE GRANTED,lower,other
ak,27,lower,HB 108,2011-04-11 00:00:00,LIMITED POWERS FREE CONFERENCE GRANTED,upper,other
ak,27,lower,HB 108,2011-04-18 00:00:00,SPECIAL SESSION BILL,lower,other
ak,27,lower,HB 108,2011-04-18 00:00:00,SPECIAL SESSION BILL,upper,other
ak,27,lower,HB 108,2011-05-05 00:00:00,CC REPORT: CCS HB 108,lower,other
ak,27,lower,HB 108,2011-05-05 00:00:00,FISCAL NOTE PACKET,lower,other
ak,27,lower,HB 108,2011-05-05 00:00:00,HELD UNDER UNFINISHED BUSINESS,lower,other
ak,27,lower,HB 108,2011-05-05 00:00:00,CC REPORT READ AND HELD,upper,other
ak,27,lower,HB 108,2011-05-05 00:00:00,FISCAL NOTE PACKET,upper,other
ak,27,lower,HB 108,2011-05-06 00:00:00,CC REPORT TAKEN UP,upper,other
ak,27,lower,HB 108,2011-05-06 00:00:00,CC RPT ADPTD Y14 N1 E5 CCS HB 108,upper,other
ak,27,lower,HB 108,2011-05-06 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 108,2011-05-06 00:00:00,CC RPT ADPTD Y38 E2 CCS HB 108,lower,other
ak,27,lower,HB 108,2011-05-06 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,27,lower,HB 108,2011-06-24 00:00:00,MANIFEST ERROR(S),lower,other
ak,27,lower,HB 108,2011-06-27 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 6/3/11,lower,other
ak,27,lower,HB 108,2011-06-27 00:00:00,LEG FINANCE APPROPRIATION MESSAGE 6/3/11,upper,other
ak,27,lower,HB 108,2011-06-24 00:00:00,10:50 AM 6/8/11 Transmitted to Governor,lower,governor:received
ak,27,lower,HB 108,2011-08-24 00:00:00,Signed into law 6/29 CHAPTER 3 FSSLA 11,lower,governor:signed
ak,27,lower,HB 108,2011-08-24 00:00:00,PARTIAL VETO AND REDUCTIONS,lower,other
ak,27,lower,HB 108,2011-08-24 00:00:00,EFFECTIVE DATE(S) OF LAW SEE CHAPTER,lower,other
ak,27,lower,HB 108,2012-01-23 00:00:00,REPORTS REC'D: ADM/AK LAND MOBILE RADIO,lower,other
ak,27,lower,HB 108,2012-02-10 00:00:00,REPORT REC'D: DEC/SHELLFISH SAMPLING,lower,other
ak,27,lower,HB 109,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 109,2011-01-18 00:00:00,Referred to Finance,lower,committee:referred
ak,27,lower,HB 109,2011-01-18 00:00:00,GOVERNOR'S TRANSMITTAL LETTER,lower,other
ak,27,lower,HB 109,2011-01-18 00:00:00,OMB ATTACHMENT PER AS 37.14.003,lower,other
ak,27,lower,HB 109,2011-03-09 00:00:00,FIN RPT CS(FIN) 11DP,lower,other
ak,27,lower,HB 109,2011-03-09 00:00:00,"FIN Do Pass: FAIRCLOUGH, GARA, T.WILSON, GUTTENBERG, JOULE, NEUMAN, COSTELLO, EDGMON,",lower,committee:passed
ak,27,lower,HB 109,2011-03-09 00:00:00,"DOOGAN, STOLTZE, THOMAS",lower,other
ak,27,lower,HB 109,2011-03-09 00:00:00,RULES TO CALENDAR 3/9/2011,lower,other
ak,27,lower,HB 109,2011-03-09 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HB 109,2011-03-09 00:00:00,FIN CS ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HB 109,2011-03-09 00:00:00,ADVANCED TO THIRD READING 3/10 CALENDAR,lower,other
ak,27,lower,HB 109,2011-03-10 00:00:00,Read the third time CSHB 109(FIN),lower,bill:reading:3
ak,27,lower,HB 109,2011-03-10 00:00:00,PASSED Y38 E1 A1,lower,bill:passed
ak,27,lower,HB 109,2011-03-10 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,27,lower,HB 109,2011-03-10 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HB 109,2011-03-10 00:00:00,VERSION: CSHB 109(FIN),lower,other
ak,27,lower,HB 109,2011-03-11 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,27,lower,HB 109,2011-03-11 00:00:00,Referred to Finance,upper,committee:referred
ak,27,lower,HB 109,2011-03-28 00:00:00,FIN RPT SCS 6DP SAME TITLE,upper,other
ak,27,lower,HB 109,2011-03-28 00:00:00,"FIN Do Pass: STEDMAN, HOFFMAN, THOMAS, EGAN, OLSON, ELLIS",upper,committee:passed
ak,27,lower,HB 109,2011-03-30 00:00:00,RULES TO CALENDAR 3/30/2011,upper,other
ak,27,lower,HB 109,2011-03-30 00:00:00,Read the second time,upper,bill:reading:2
ak,27,lower,HB 109,2011-03-30 00:00:00,FIN SCS ADOPTED UNAN CONSENT,upper,other
ak,27,lower,HB 109,2011-03-30 00:00:00,ADVANCED TO THIRD READING 4/1 CALENDAR,upper,other
ak,27,lower,HB 109,2011-04-01 00:00:00,Read the third time SCS CSHB 109(FIN),upper,bill:reading:3
ak,27,lower,HB 109,2011-04-01 00:00:00,PASSED Y17 N- E2 A1,upper,bill:passed
ak,27,lower,HB 109,2011-04-01 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 109,2011-04-01 00:00:00,HOFFMAN NOTICE OF RECONSIDERATION,upper,other
ak,27,lower,HB 109,2011-04-01 00:00:00,RECON TAKEN UP SAME DAY UC,upper,other
ak,27,lower,HB 109,2011-04-01 00:00:00,PASSED ON RECONSIDERATION Y17 N- E2 A1,upper,bill:passed
ak,27,lower,HB 109,2011-04-01 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 109,2011-04-01 00:00:00,TRANSMITTED TO (H) AS AMENDED,upper,other
ak,27,lower,HB 109,2011-04-01 00:00:00,VERSION: SCS CSHB 109(FIN),upper,other
ak,27,lower,HB 109,2011-04-04 00:00:00,HELD UNDER UNFINISHED BUSINESS,lower,other
ak,27,lower,HB 109,2011-04-05 00:00:00,FAILED CONCUR (S) AM N38 E2,lower,other
ak,27,lower,HB 109,2011-04-05 00:00:00,CONFERENCE COMMITTEE APPOINTED,lower,other
ak,27,lower,HB 109,2011-04-05 00:00:00,"THOMAS (CHAIR), STOLTZE, GARA",lower,other
ak,27,lower,HB 109,2011-04-06 00:00:00,RECEDE MESSAGE READ AND TAKEN UP,upper,other
ak,27,lower,HB 109,2011-04-06 00:00:00,FAILED RECEDE (S) AM Y- N19 A1,upper,other
ak,27,lower,HB 109,2011-04-06 00:00:00,CONFERENCE COMMITTEE APPOINTED,upper,other
ak,27,lower,HB 109,2011-04-06 00:00:00,"HOFFMAN (CHAIR), STEDMAN, THOMAS",upper,other
ak,27,lower,HB 109,2011-04-09 00:00:00,LIMITED POWERS FREE CONFERENCE GRANTED,lower,other
ak,27,lower,HB 109,2011-04-11 00:00:00,LIMITED POWERS FREE CONFERENCE GRANTED,upper,other
ak,27,lower,HB 109,2011-04-18 00:00:00,SPECIAL SESSION BILL,lower,other
ak,27,lower,HB 109,2011-04-18 00:00:00,SPECIAL SESSION BILL,upper,other
ak,27,lower,HB 109,2011-05-05 00:00:00,CC REPORT: CCS HB 109,lower,other
ak,27,lower,HB 109,2011-05-05 00:00:00,HELD UNDER UNFINISHED BUSINESS,lower,other
ak,27,lower,HB 109,2011-05-05 00:00:00,CC REPORT READ AND HELD,upper,other
ak,27,lower,HB 109,2011-05-06 00:00:00,CC REPORT TAKEN UP,upper,other
ak,27,lower,HB 109,2011-05-06 00:00:00,CC RPT ADPTD Y15 N- E5 CCS HB 109,upper,other
ak,27,lower,HB 109,2011-05-06 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,27,lower,HB 109,2011-05-06 00:00:00,CC RPT ADPTD Y38 E2 CCS HB 109,lower,other
ak,27,lower,HB 109,2011-05-06 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,lower,other
ak,27,lower,HB 109,2011-06-24 00:00:00,MANIFEST ERROR(S),lower,other
ak,27,lower,HB 109,2011-06-24 00:00:00,10:50 AM 6/8/11 Transmitted to Governor,lower,governor:received
ak,27,lower,HB 109,2011-06-24 00:00:00,LETTER TO AMHTA PER AS 37.14.005(C),lower,other
ak,27,lower,HB 109,2011-08-24 00:00:00,Signed into law 6/29 CHAPTER 4 FSSLA 11,lower,governor:signed
ak,27,lower,HB 109,2011-08-24 00:00:00,EFFECTIVE DATE(S) OF LAW 7/1/11,lower,other
ak,27,lower,HB 11,2011-01-07 00:00:00,Prefile released,lower,other
ak,27,lower,HB 11,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 11,2011-01-18 00:00:00,"L&C, FIN",lower,other
ak,27,lower,HB 11,2011-01-18 00:00:00,Referred to Labor & Commerce,lower,committee:referred
ak,27,lower,HB 11,2011-03-21 00:00:00,Cosponsors added: MUNOZ,lower,other
ak,27,lower,HB 11,2011-03-28 00:00:00,Cosponsors added: TUCK,lower,other
ak,27,lower,HB 11,2011-04-01 00:00:00,Cosponsors added: HOLMES,lower,other
ak,27,lower,HB 11,2011-04-04 00:00:00,Cosponsors added: THOMPSON,lower,other
ak,27,lower,HB 11,2011-04-05 00:00:00,"Cosponsors added: KERTTULA, LYNN",lower,other
ak,27,lower,HB 110,2011-01-18 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,27,lower,HB 110,2011-01-18 00:00:00,Referred to Resources and Finance,lower,committee:referred
ak,27,lower,HB 110,2011-01-18 00:00:00,Fiscal Note 1: (Revenue),lower,other
ak,27,lower,HB 110,2011-01-18 00:00:00,Fiscal Note 2: No fiscal impact (Natural Resources),lower,other
ak,27,lower,HB 110,2011-01-18 00:00:00,GOVERNOR'S TRANSMITTAL LETTER,lower,other
ak,27,lower,HB 110,2011-03-07 00:00:00,RES RPT CS(RES) NT 1DP 2DNP 4NR 2AM,lower,other
ak,27,lower,HB 110,2011-03-07 00:00:00,RES Do Pass: FEIGE,lower,committee:passed
ak,27,lower,HB 110,2011-03-07 00:00:00,"RES Do Not Pass: GARDNER, KAWASAKI",lower,committee:failed
ak,27,lower,HB 110,2011-03-07 00:00:00,"RES No Recommendation: FOSTER, MUNOZ, DICK, HERRON",lower,other
ak,27,lower,HB 110,2011-03-07 00:00:00,"RES Amend: P.WILSON, SEATON",lower,other
ak,27,lower,HB 110,2011-03-07 00:00:00,Fiscal Note 1: (Revenue),lower,other
ak,27,lower,HB 110,2011-03-07 00:00:00,Fiscal Note 2: No fiscal impact (Natural Resources),lower,other
ak,27,lower,HB 110,2011-03-30 00:00:00,FIN RPT CS(FIN) NT 6DP 3DNP 2NR,lower,other
ak,27,lower,HB 110,2011-03-30 00:00:00,"FIN Do Pass: T.WILSON, FAIRCLOUGH, HAWKER, COSTELLO, STOLTZE, THOMAS",lower,committee:passed
ak,27,lower,HB 110,2011-03-30 00:00:00,"FIN Do Not Pass: GUTTENBERG, GARA, DOOGAN",lower,committee:failed
ak,27,lower,HB 110,2011-03-30 00:00:00,"FIN No Recommendation: JOULE, EDGMON",lower,other
ak,27,lower,HB 110,2011-03-30 00:00:00,Fiscal Note 3: No fiscal impact (Labor and Workforce Development),lower,other
ak,27,lower,HB 110,2011-03-30 00:00:00,Fiscal Note 4: No fiscal impact (Natural Resources),lower,other
ak,27,lower,HB 110,2011-03-30 00:00:00,Fiscal Note 5: (Revenue),lower,other
ak,27,lower,HB 110,2011-03-30 00:00:00,RULES TO CALENDAR 3/30/2011,lower,other
ak,27,lower,HB 110,2011-03-30 00:00:00,Read the second time,lower,bill:reading:2
ak,27,lower,HB 110,2011-03-30 00:00:00,FIN CS ADOPTED UNAN CONSENT,lower,other
ak,27,lower,HB 110,2011-03-30 00:00:00,ADVANCED TO THIRD READING 3/31 CALENDAR,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,Read the third time CSHB 110(FIN),lower,bill:reading:3
ak,27,lower,HB 110,2011-03-31 00:00:00,Fiscal Note 6: No fiscal impact (Natural Resources),lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,RETURN TO SECOND FOR AM 1 & ALL AMS UC,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,AM NO 1 FAILED Y11 N26 E2 A1,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,AM NO 2 FAILED Y13 N24 E2 A1,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,AM NO 3 FAILED Y11 N26 E2 A1,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,AM NO 4 OFFERED,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,BEFORE THE HOUSE,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,AM NO 4 FAILED Y11 N27 E2,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,AM NO 5 FAILED Y11 N27 E2,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,AM NO 6 FAILED Y14 N24 E2,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,AUTOMATICALLY IN THIRD READING,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,PASSED Y22 N16 E2,lower,bill:passed
ak,27,lower,HB 110,2011-03-31 00:00:00,EFFECTIVE DATE(S) ADOPTED Y36 E2 A2,lower,other
ak,27,lower,HB 110,2011-03-31 00:00:00,KERTTULA NOTICE OF RECONSIDERATION,lower,other
ak,27,lower,HB 110,2011-04-01 00:00:00,RECONSIDERATION NOT TAKEN UP,lower,other
ak,27,lower,HB 110,2011-04-01 00:00:00,TRANSMITTED TO (S),lower,other
ak,27,lower,HB 110,2011-04-01 00:00:00,VERSION: CSHB 110(FIN),lower,other
ak,27,lower,HB 110,2011-04-04 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
